vBTC+, 0.0001, 0.000000000258377784, 0.000258377784%
fBTCB+, 0.0001, -0.000000000000007759, -7.758999999999999e-9%
acsBTCB+, 0.0001, 0.00000050000283246, 0.5000028324599999%
autoBTC+, 0.0001, 0.000004025456516075, 4.025456516075%
vBTC+, 0.001, 0.00000000035745026, 0.000035745026%
fBTCB+, 0.001, -0.000000000000077625, -7.7625e-9%
acsBTCB+, 0.001, 0.000005000099117297, 0.5000099117297%
autoBTC+, 0.001, 0.000040254564910254, 4.0254564910254%
vBTC+, 0.01, 0.000000000188957769, 0.0000018895776900000003%
fBTCB+, 0.01, -0.000000000000776192, -7.76192e-9%
acsBTCB+, 0.01, 0.000050001695790031, 0.50001695790031%
autoBTC+, 0.01, 0.000402545623610075, 4.02545623610075%
vBTC+, 0.1, 0.000000000133665458, 1.33665458e-7%
fBTCB+, 0.1, -0.000000000007754278, -7.754277999999999e-9%
acsBTCB+, 0.1, 0.000500023530691051, 0.500023530691051%
autoBTC+, 0.1, 0.004025453659118909, 4.0254536591189085%
vBTC+, 1, -0.000000001316176516, -1.3161765159999998e-7%
fBTCB+, 1, -0.000000000076783908, -7.6783908e-9%
acsBTCB+, 1, 0.005000251341263169, 0.5000251341263169%
autoBTC+, 1, 0.040254306809160966, 4.025430680916096%
vBTC+, 10, -0.000000017356369182, -1.7356369182e-7%
fBTCB+, 10, -0.000000000699337606, -6.99337606e-9%
acsBTCB+, 10, 0.05000112916940536, 0.5000112916940537%
autoBTC+, 10, 0.40254506356713405, 4.025450635671341%
vBTC+, 100, -0.000000173856170633, -1.73856170633e-7%
fBTCB+, 100, -0.000000003688151299, -3.688151299e-9%
acsBTCB+, 100, 0.500003210262028281, 0.5000032102620283%
autoBTC+, 100, 4.025715901857038368, 4.025715901857039%
